date,user,text,retweets,favorites,mentions,hashtags,geolocation
2020-04-09 22:03:29+00:00,Alex_MaldonadoS,"+ #QuedateEnTuCasa #QuedateEnLaCasa #Coronavirus Como dicen en el pueblo: “Por favor, de favor” ve este video. Son solo segundos. Es necesario aprender a lavarse bien las manos. El color negro se utiliza para ilustrar el jabón https://twitter.com/MichaelGalanin/status/1248359645162475520/video/1",6,13,,#QuedateEnTuCasa #QuedateEnLaCasa #Coronavirus,
2020-04-09 22:00:01+00:00,IIILindsay,Meet the former NYT reporter who is challenging the coronavirus narrative https://fxn.ws/3aY5lkF #FoxNews,0,0,,#FoxNews,
2020-04-09 21:58:01+00:00,HarperRow451,We are temporarily closed due to #Covid-19. We hope to welcome all our lovely customers back in soon! In the meantime...Please stay home and peruse our new online store http://shopharperrowhome.com,1,1,,#Covid,
2020-04-09 21:55:29+00:00,Alex_MaldonadoS,Más claro..... #Coronavirus #Covid19 #QuedateEnTuCasa,0,2,,#Coronavirus #Covid19 #QuedateEnTuCasa,
2020-04-09 21:54:58+00:00,ugenfranco1,Sa diin ka tani kung wala sang covid subong? Me: sa backyard namon ga-camping . #imaginaryadventure #StayAtHome – at Sulphur Springs,0,1,,#imaginaryadventure #StayAtHome #StayAtHome,
2020-04-09 21:53:17+00:00,TomBamonte,3 ways transportation systems are adapting during the coronavirus crisis - and what we can learn. https://www.weforum.org/agenda/2020/03/a-covid-19-transportation-adapt-lessons-learned/ via @wef,0,0,@wef,,
2020-04-09 21:51:29+00:00,eripet02,#LSU #covid #healthcareworker,1,1,,#LSU #covid #healthcareworker,
2020-04-09 21:49:52+00:00,Alex_MaldonadoS,#Humor en tiempos del #Coronavirus ,0,0,,#Humor #Coronavirus,
2020-04-09 21:44:04+00:00,MakingTownsGuy,Yelp to lay off or furlough 35% of staff to cut costs amid coronavirus lockdowns ,0,0,,,
2020-04-09 21:33:25+00:00,robfwtx,You really do need someone to educate you. NPR: Data from China show that each coronavirus case seems to infect about 2 to 2.5 additional people. That's higher than the flu. The average patient spreads the flu virus to about 1.3 others. C-19 spreads far easier than the Flu.,0,2,,,
2020-04-09 21:33:16+00:00,atnip_norma,Coronavirus is probably a Chinese man made virus. That is the reason our evil Liberal media is protecting the Chinese and even spreading their Chinese propaganda and the corrupt world health organization.,1,3,,,
2020-04-09 21:32:29+00:00,derickijohnson,Went to the store In LockDownMode So I wore my mask StoreCop Didn’t like my look & took my mask to task Tho Covid might be Color blind This cop #telegraphed A masked black man In Walmart Is a man that has to go Hand on gun He rousted me WithNoGroceriesToShow #vss365 #COVIDIOT,44,211,,#telegraphed #vss365 #COVIDIOT,
2020-04-09 21:31:29+00:00,DRC74499959,I’m betting the Global Warming predictions are about as accurate as the Coronavirus predictions.,0,0,,,
2020-04-09 21:31:01+00:00,Sheila14881829,"""The coronavirus was slow to spread in rural America. Not anymore."" ",0,0,,,
2020-04-09 21:30:54+00:00,Yugos42,"Africans should raise up and say no to this evil vaccine, Coronavirus cases in the whole of Africa can’t be compared to cases in one Westhern country let them start with their ppl. God punish them and government plus Chinese Doctors ",2,1,,,
2020-04-09 21:29:47+00:00,Sheila14881829,"""Bill O'Reilly faces criticism over statement about coronavirus victims being on their 'last legs'"" ",0,0,,,
2020-04-09 21:18:13+00:00,derickijohnson,Went to the store In LockDownMode— So I wore my mask Policeman Didn’t like my look & took my mask to task Covid might be Color blind But this cop let me know— A masked black man In Walmart Is a man that has to go Hand on gun He rousted me With no groceries to show,4,11,,,
2020-04-09 21:08:59+00:00,FidelCarryOn,"Just found out my barber is unemployed. Alright COVID-19, now it’s personal! ",0,7,,,
2020-04-09 21:03:58+00:00,eripet02,Meanwhile in #Nola.....#COVID #coronavirus #crazy,0,0,,#Nola #COVID #coronavirus #crazy,
2020-04-09 21:03:34+00:00,iam_JC1,Work view today. Work from home. #Covid_19,1,5,,#Covid_19,
2020-04-09 21:02:46+00:00,ashleyfcarter,COVID 19 is clearly making an impression on J... it’s showing up in all her school projects! ,0,4,,,
2020-04-09 21:01:44+00:00,JPMartinez28,I believe it is still safe to say that Rudy Gobert started all this Coronavirus madness!,0,1,,,
2020-04-09 20:59:44+00:00,omarmuniz9,The coronavirus was slow to spread in rural America. Not anymore. ,0,0,,,
2020-04-09 20:53:35+00:00,confusedabout,Good!!! If @CNN want's updated on the coronavirus outbreak they can watch the daily briefings on @FoxNews.,0,1,@CNN @FoxNews,,
2020-04-09 20:50:29+00:00,malloriesullivn,today a reader is mad at us because [spins wheel] we printed a carrot cake recipe in the paper instead of a healthy recipe that will “help fight off COVID”,17,454,,,
2020-04-09 20:48:18+00:00,dougbrec,"It will require 4 things: contact tracing, social distancing, titer testing, and rapid COVID-19 testing. If we did these things nationally, then only local hospitals capacity would drive the local restrictions. Are people willing to allow the government intrusion that this means?",0,0,,,
2020-04-09 20:45:57+00:00,NaliniMullur,Even in this Coronavirus pandemic situation the telemarketers have the audacity to call nonstop. Please can somebody do something about this #coronavirus #telemarketing,1,1,,#coronavirus #telemarketing,
2020-04-09 20:45:40+00:00,mexitaliana777,So if you die in ICU on a vent due to blunt trauma from car accident “with” #covid19 does that count as a covid 19 death? Cuz that’s just sum shady Folks need to wake up. ,1,1,,#covid19,
2020-04-09 20:36:36+00:00,ITGeekMonkeys,#Coronavirus-infected New York City doctor talks battle with COVID-19: ‘It was more severe than I anticipated’ #hydroxychloroquine,0,0,,#Coronavirus #hydroxychloroquine,
2020-04-09 20:32:41+00:00,ruthellaowens,BBC News - Coronavirus: WHO chief and Taiwan in row over 'racist' comments ,1,1,,,
2020-04-09 20:29:34+00:00,ruthellaowens,"BBC News - Coronavirus: Worst economic crisis since 1930s depression, IMF says ",0,0,,,
2020-04-09 20:28:44+00:00,ruthellaowens,BBC News - Coronavirus: Harry Potter hospital rooms get JK Rowling approval ,0,0,,,
2020-04-09 20:27:46+00:00,ruthellaowens,BBC News - Coronavirus: Raab urges UK public not to ruin lockdown progress ,0,0,,,
2020-04-09 20:24:16+00:00,ruthellaowens,BBC News - Coronavirus: Boris Johnson out of intensive care but remains in hospital ,0,0,,,
2020-04-09 20:21:46+00:00,MeganAtATT,"My team has such big hearts and even in something as crazy as COVID-19, they wanted to get together to help our community where needed. They make me so proud! #attemployee #LifeAtATT #IHX #NTX #WhiteGloveExperience #community #DISD",4,21,,#attemployee #LifeAtATT #IHX #NTX #WhiteGloveExperience #community #DISD,
2020-04-09 20:18:20+00:00,ruthellaowens,CNN: Senate at stalemate over more COVID-19 aid after Republicans and Democrats block competing proposals. https://www.cnn.com/2020/04/09/politics/small-business-loan-program-senate-vote/index.html via @GoogleNews,0,0,@googlenews,,
2020-04-09 20:15:14+00:00,Pop_itoff,Lmao anybody that buy this asking for covid-19 ,0,0,,,
2020-04-09 19:58:45+00:00,pedritosilva,"""No quería que sintieran temor"": Mark Cuban habla de cómo ayuda a sus empleados por el coronavirus http://uni.vi/HvKO102dKG5 via @Univision23DFW",1,1,@Univision23DFW,,
2020-04-09 19:54:49+00:00,JessicaFaltot,Focus on what plans you can create for when this is over. This is temporary despite what your thoughts are telling you.#bounceback #ThursdayThoughts #COVID #inspiration,0,1,,#bounceback #ThursdayThoughts #COVID #inspiration,
2020-04-09 19:53:18+00:00,collazor1,My consult for positive Covid-19 and non Oliguric AKI stage 3.48 y/o hispanic women with DM/HTN/Obesity and no CKD.Creat of 4.33mg.On statin but a negative toxicology and no history of trauma.CPK was ?Boom ,2,27,,,
2020-04-09 19:40:54+00:00,Emanuel_Gonz55,"If it wasn’t for COVID I would have given away a few free Photoshoots to Betas, Penguins and Gammas...",0,39,,,
2020-04-09 19:36:50+00:00,tblakeholland,Broussard: Tyler PD and FD are treating everyone they come into contact with as if they have COVID-19. This is to help prevent them from getting sick.,1,1,,,
2020-04-09 19:35:33+00:00,jarrykahn,COVID -19: In search of a Cure ,1,0,,,
2020-04-09 19:34:48+00:00,MagelluKelly,"Yes, for real. The new one now is called the “COVID challenge” or “Coronavirus challenge” where people lick doorknobs, store shelf items, toilets, etc. Previously, they would open food in the store, lick it, and put it back.",0,1,,,
2020-04-09 19:31:00+00:00,ShuntaeSoBoujie,I stopped claiming about having to work extra hours due to COVID-19 after I seen my check today ,0,0,,,
2020-04-09 19:28:26+00:00,tblakeholland,Dr. Tom Cummins with @UTHEastTexas says they have daily calls twice a day to stay updated on capacity. Says current COVID-19 units have “ample space”,1,1,@UTHEastTexas,,
2020-04-09 19:26:30+00:00,Emanuel_Gonz55,Trying to take oomf on a date but COVID-19 no me deja...,3,37,,,
2020-04-09 19:25:48+00:00,ProfGregg52,"@JudgeClayJ Thank You for your leadership, guidance, and no BS straight talk these past weeks. I didn’t know who you were before the COVID-19 outbreak, but I do now.",0,0,@JudgeClayJ,,
2020-04-09 19:20:46+00:00,ordbillw,Meet the former NYT reporter who is challenging the coronavirus narrative ,0,0,,,
2020-04-09 19:14:37+00:00,GeauxDeeJayy,108 new covid cases in dallas county ,3,0,,,
2020-04-09 19:06:50+00:00,TonyFayPR,It was great to be a guest on @EdwardEgros podcast Deep Cuts talking the sports and giving landscape during the COVID crisis. vokalnow — Link in Bio - Giving in a Time of Crisis - The effects of the pandemic… https://www.instagram.com/p/B-xXCd4nLeJ/?igshid=7jwmnklcgyqj,1,4,,,
2020-04-09 19:06:17+00:00,JessicaFaltot,I'm so over this...time to shift our thinking! #ThursdayMotivation #COVID #inspiration #motivation,0,0,,#ThursdayMotivation #COVID #inspiration #motivation,
2020-04-09 19:02:27+00:00,cpsue76,JUNIORS pay attention to how the universities you want to apply to are helping the students effected by COVID-19 ,0,5,,,
2020-04-09 19:01:58+00:00,DemDawson2,For texas coronavirus folks who have healed...your chance to save a life. ,0,0,,,
2020-04-09 18:53:43+00:00,PaytonWeidman,Smith County and City of Tyler officials will be announcing some coronavirus recoveries during a press conference starting at 2 p.m. @kytxcbs19,2,3,@kytxcbs19,,
2020-04-09 18:49:03+00:00,cashrileyjr,"It’s important to follow the rules to stay put during the #coronavirus outbreak. However, you MUST #Keepmoving! #Work #Exercise #Train #Keto #Cash #Nutrition #Exercising #Covid19 #Active #Protein #CashisKing… https://www.instagram.com/p/B-xVANhga4l/?igshid=uz43tnpz76lv",0,0,,#coronavirus #Keepmoving #Work #Exercise #Train #Keto #Cash #Nutrition #Exercising #Covid19 #Active #Protein #CashisKing,
2020-04-09 18:46:22+00:00,KMarkRealtor,"It’s Thursday in case anyone was wondering #whatdayisit #covid #shelterinplace #kmarkrealtor #era #workweek #staysafe @Oak Point, Texas https://www.instagram.com/p/B-xUssKnGDu/?igshid=ui8fx9fl3pz7",0,0,,#whatdayisit #covid #shelterinplace #kmarkrealtor #era #workweek #staysafe,
2020-04-09 18:46:07+00:00,vtbirkenstock,Mike Pence Bans Coronavirus Task Force from CNN Until Network Broadcasts Full Briefings https://www.breitbart.com/the-media/2020/04/09/mike-pence-bans-coronavirus-task-force-from-cnn-appearances-until-network-broadcasts-full-briefings/ - about time!,3,3,,,
2020-04-09 18:44:51+00:00,LongviewTexas,"COVID-19 Solutions An Actions to Manage your Business Checklist, April 8... https://youtu.be/GhN6TvPc-_Y via @YouTube @LongviewChamber",0,0,@YouTube @LongviewChamber,,
2020-04-09 18:35:12+00:00,cgzx,#NMG Coronavirus: WHO marks 100 days since China alerted to first COVID-19 cases #Coronavirus ,0,0,,#NMG #Coronavirus,
2020-04-09 18:33:30+00:00,amykathryn11,"COVID-19 may have forced us to postpone our wedding, but that just means getting to restart the countdown 100 days until I’m Mrs. Meyers – at Texas Christian University",1,9,,,
2020-04-09 18:30:25+00:00,WaylonTate,My current stage of #coronavirus #QuarantineLife .@TaraLynneONeil1 #derrygirls,0,3,@TaraLynneONeil1,#coronavirus #QuarantineLife #derrygirls,
2020-04-09 18:30:23+00:00,MissSula08,Same for my husband. I begged him not to go to a funeral 2.5 weeks ago. He went. He is recovering from COVID.,0,0,,,
2020-04-09 18:27:13+00:00,ninigirl84,New Yahoo News/YouGov coronavirus poll shows Americans turning against Trump http://news.yahoo.com/new-yahoo-news-you-gov-coronavirus-poll-shows-americans-turning-against-trump-201315969.html?soc_src=community&amp;soc_trk=tw via @YahooNews,0,0,@YahooNews,,
2020-04-09 18:25:57+00:00,Markiiese,At this point I’m starting to believe I probably had COVID back in December. I beat it in a week though ,0,2,,,
2020-04-09 18:23:48+00:00,flicket,Up to 150 members of the Saudi royal family infected with coronavirus: Report ,0,0,,,
2020-04-09 18:21:21+00:00,ckosnick,"Dont to to us about despicable lady had you done your job during the impeachment process we wouldn't be in this big of a mess,just like he said that covid 19 was a democratic hoax,we see the whole lot of you",0,0,,,
2020-04-09 18:15:01+00:00,pedallas49,"Would be fine idea, but he should be spending his time working with companies to increase production on COVID-19 testing supplies &amp; getting it distributed. Otherwise his data doesn't mean .",0,0,,,
2020-04-09 18:10:36+00:00,FriendlyAshley,"I don’t mean to get sidetracked, but if the coronavirus is the virus and COVID-19 is the disease caused by the virus (perhaps not unlike HIV versus AIDS), might one say that “the coronavirus continues to spread”? ",0,2,,,
2020-04-09 17:56:43+00:00,chris_kratovil,The massive layoffs in the healthcare sector as a result of the COVID-19 lockdown is both tragic and ironic. ,1,3,,,
2020-04-09 17:53:05+00:00,pedallas49,All this when Trump & his administration complain about China suppressing information about COVID-19.,0,0,,,
2020-04-09 17:47:00+00:00,WiNGS_Dallas,"Small businesses have been severely impacted by COVID-19 across numerous sectors. In this webinar, we will discuss relief resources, IRS provisions, tips on managing cashflow, pivoting to meet needs creatively,… https://www.instagram.com/p/B-xN5v5HUku/?igshid=ldbio6xrdz6a",0,1,,,
2020-04-09 17:32:45+00:00,LewisvilleTexas,LLELA to close temporarily due to COVID-19. #stayhometexas #lewisvilletx,1,1,,#stayhometexas #lewisvilletx,
2020-04-09 17:31:22+00:00,mancode1972,Not wanting to secure the border. Without borders we dont have a country. With Covid-19 we are seeing the importance of them.,0,1,,,
2020-04-09 17:27:57+00:00,LauraHarrisNBC5,"106 NEW CORONAVIRUS CASES IN DALLAS CO. Dallas County Records 2 More COVID-19 Deaths, 106 New Cases Thursday. There are now 1,432 confirmed cases and 22 deaths, according to health officials. ",4,2,,,
2020-04-09 17:22:55+00:00,resusruss,Interim AHA BLS/ACLS/PALS guideline revisions for resuscitation of patients with suspected or confirmed COVID-19. Link to free eLearning course within the announcement. ,2,4,,,
2020-04-09 17:21:45+00:00,Boomer_Patriot,‘More fake news’! Pentagon officials issue rare statement calling BS on @ABC News report about early coronavirus warnings ,0,0,@ABC,,
2020-04-09 17:20:25+00:00,disolis,"2/ Pharmacists rate among most respected in U.S., per @Gallup. Now, they’re on COVID frontlines assisting so many who’ve lost jobs. A free pharmacy for the uninsured astounds me—in Texas, w highest rate of uninsured. ",0,2,@Gallup,,
2020-04-09 17:20:23+00:00,nispimutlu,"Genelde dinlerden, özelde İslam dan daha tehlikeli bir virüs yoktur. Covid-19 un, İslam ve islamcinin yanında esâmesi okunmaz.",0,1,,,
2020-04-09 17:20:03+00:00,TrapaniConor,I’m just waiting for Logan or Jake Paul to do some sort of “Coronavirus coughing in public PRANK!” and get absolutely flammed for it,0,0,,,
2020-04-09 17:15:24+00:00,beyoncefanacct,"we have emergency funding for students and they’ve been pushing us to ask students if they need financial help bc of covid-19, so when i submit a request for a student bc they’re struggling to pay rent right now, why are you denying her request bc of her GPA????",0,5,,,
2020-04-09 17:06:46+00:00,cragle_virginia,"I know Mr Trump, but it is the Democratic way, and an honest way, where your hackers can't cheat on the voting...suck it up, 4 more years of you is worse than the coronavirus.",0,0,,,
2020-04-09 16:56:38+00:00,thebigpappa61,Covid-19 update pops is buying another gun. #merica,0,0,,#merica,
2020-04-09 16:48:38+00:00,max_jonwell,"I would honestly like to know why Bill Gates is being asked about the coronavirus. What does he know that he didn't hear from someone else, and that person being more qualified to take questions on the air.",0,0,,,
2020-04-09 16:47:25+00:00,angelmadison_,"Working on finding stories of good deeds + neighbors, strangers coming together helping one another and finding positive ways in coping with covid-19. ",0,1,,,
